常用漢字表,,,,,,,,,,,,,,,,,,通用规范汉字表,,,,,字体是否一致
番号,五十音,漢字,読み方,,,,,,,,,,,,,,用例,级别,汉字,读音,,,
0368,カ   ,求 ,キュウ ,—,—,—,もとめる,—,—,—,—,—,—,—,—,—,求職，要求，追求,一级汉字,求,qiú,-,-,是
0369,カ   ,究,キュウ ,—,—,—,きわめる,—,—,—,—,—,—,—,—,—,究明，研究，学究,一级汉字,究,jiū,-,-,是
0370,カ   ,泣,キュウ ,—,—,—,なく,—,—,—,—,—,—,—,—,—,泣く，泣き沈む，，感泣,一级汉字,泣,qì,-,-,是
0371,カ   ,急,キュウ ,—,—,—,いそぐ ,—,—,—,—,—,—,—,—,—,急速，急務，緊急,一级汉字,急,jí,-,-,是
0372,カ   ,級,キュウ ,—,—,—,—,—,—,—,—,—,—,—,—,—,等級，上級，階級,一级汉字,级,jí,-,-,否
0373,カ   ,糾 ,キュウ ,—,—,—,—,—,—,—,—,—,—,—,—,—,糾弾，紛糾 ,一级汉字,纠,jiū,-,-,否
0374,カ   ,宮  ,キュウ ,グウ,　ク ,—,みや ,—,—,—,—,—,—,—,—,—,宮殿，宮廷，離宮 ,一级汉字,宫,gōng,-,-,否
0375,カ   ,救,キュウ ,—,—,—,すくう ,—,—,—,—,—,—,—,—,—,救助，救援，救急,一级汉字,救,jiù,-,-,是
0376,カ   ,球 ,キュウ ,—,—,—,たま ,—,—,—,—,—,—,—,—,—,球形，球技，地球,一级汉字,球,qiú,-,-,是
0377,カ   ,給 ,キュウ ,—,—,—,—,—,—,—,—,—,—,—,—,—,給水，配給，月給,一级汉字,给,gěi,jǐ,-,否
0378,カ   ,嗅  ,キュウ ,—,—,—,かぐ,—,—,—,—,—,—,—,—,—,嗅覚，嗅ぐ ,一级汉字,嗅,xiù,-,-,是
0379,カ   ,窮,キュウ ,—,—,—,きわめる ,きわまる ,—,—,—,—,—,—,—,—,窮極，窮屈，困窮,一级汉字,穷,qióng,-,-,否
0380,カ   ,牛 ,ギュウ ,—,—,—,うし ,—,—,—,—,—,—,—,—,—,牛馬，牛乳，闘牛,一级汉字,牛,niú,-,-,是
0381,カ   ,去 ,キョ ,コ ,—,—,—,—,—,—,—,—,—,—,—,—,去年，去就，除去 ,一级汉字,去,qù,-,-,是
0382,カ   ,巨,キョ ,—,—,—,さる,—,—,—,—,—,—,—,—,—,巨大，巨匠，巨万 ,一级汉字,巨,jù,-,-,是
0383,カ   ,居,キョ ,—,—,—,いる ,—,—,—,—,—,—,—,—,—,居住，居室，住居 ,一级汉字,居,jū,-,-,是
0384,カ   ,拒 ,キョ ,—,—,—,こばむ ,—,—,—,—,—,—,—,—,—,拒絶，拒否,一级汉字,拒,jù,-,-,是
0385,カ   ,拠 （據）,キョ ,コ,—,—,—,—,—,—,—,—,—,—,—,—,拠点，占拠，根拠,一级汉字,据,jù,-,-,是
0386,カ   ,挙 （擧）,キョ ,—,—,—,あげる ,あがる ,—,—,—,—,—,—,—,—,挙手，挙国，壮挙,一级汉字,举,jǔ,-,-,否
0387,カ   ,虚 （虛）,キョ ,コ ,—,—,—,—,—,—,—,—,—,—,—,—,虚無，虚偽，空虚,一级汉字,虚,xū,-,-,是
0388,カ   ,許,キョ ,—,—,—,ゆるす,—,—,—,—,—,—,—,—,—,許可，許諾，特許,一级汉字,许,xǔ,hǔ,-,否
0389,カ   ,距 ,キョ ,—,—,—,—,—,—,—,—,—,—,—,—,—,距離 ,一级汉字,距,jù,-,-,是
0390,カ   ,魚 ,ギョ,—,—,—,うお ,さかな ,—,—,—,—,—,—,—,—,魚類，金魚，鮮魚,一级汉字,鱼,yú,-,-,否
0391,カ   ,御,ギョ,ゴ ,—,—,おん,—,—,—,—,—,—,—,—,—,御飯，御用，御殿,一级汉字,御,yù,-,-,是
0392,カ   ,漁,ギョ,リョウ,—,—,—,—,—,—,—,—,—,—,—,—,漁業，漁船，漁村,一级汉字,渔,yú,-,-,否
0393,カ   ,凶  ,キョウ ,—,—,—,—,—,—,—,—,—,—,—,—,—,凶悪，凶作，吉凶,一级汉字,凶,xiōng,-,-,是
0394,カ   ,共 ,キョウ ,—,—,—,とも ,—,—,—,—,—,—,—,—,—,共同，共通，公共,一级汉字,共,gòng,gōng,-,是
0395,カ   ,叫  ,キョウ ,—,—,—,さけぶ ,—,—,—,—,—,—,—,—,—,叫喚，絶叫，叫び,一级汉字,叫,jiào,-,-,是
0396,カ   ,狂,キョウ ,—,—,—,くるう,くるおしい ,—,—,—,—,—,—,—,—,狂気，狂言，熱狂,一级汉字,狂,kuáng,-,-,是
0397,カ   ,京,キョウ ,ケイ,—,—,—,—,—,—,—,—,—,—,—,—,京風，上京，帰京 ,一级汉字,京,jīng,-,-,是
0398,カ   ,享,キョウ ,—,—,—,—,—,—,—,—,—,—,—,—,—,享有，享受，享楽 ,一级汉字,享,xiǎng,-,-,是
0399,カ   ,供,キョウ ,ク ,—,—,そなえる,とも,—,—,—,—,—,—,—,—,供給，提供，自供,一级汉字,供,gōng,gòng,-,是
0400,カ   ,協,キョウ ,—,—,—,—,—,—,—,—,—,—,—,—,—,協力，協会，妥協,一级汉字,协,xié,-,-,否
0401,カ   ,況,キョウ ,—,—,—,—,—,—,—,—,—,—,—,—,—,状況，実況，概況,一级汉字,况,kuàng,-,-,否
0402,カ   ,峡 （峽）,キョウ ,—,—,—,—,—,—,—,—,—,—,—,—,—,峡谷，地峡，海峡,一级汉字,峡,xiá,-,-,是
0403,カ   ,挟 （挾）,キョウ ,—,—,—,はさむ ,はさまる,—,—,—,—,—,—,—,—,挟撃，挟む，挟まる,一级汉字,挟,xié,jiā,-,是
0404,カ   ,狭 （狹） ,キョウ ,—,—,—,せまい,せばめる ,せばまる,—,—,—,—,—,—,—,狭量，広狭，偏狭,一级汉字,狭,xiá,-,-,是
0405,カ   ,恐 ,キョウ ,—,—,—,おそれる,おそろしい,—,—,—,—,—,—,—,—,恐怖，恐縮，恐慌,一级汉字,恐,kǒng,-,-,是
0406,カ   ,恭  ,キョウ ,—,—,—,うやうやしい ,—,—,—,—,—,—,—,—,—,恭賀，恭順，恭しい,一级汉字,恭,gōng,-,-,是
0407,カ   ,胸  ,キョウ ,—,—,—,むね,むな ,—,—,—,—,—,—,—,—,胸囲，胸中，度胸,一级汉字,胸,xiōng,-,-,是
0408,カ   ,脅  ,キョウ ,—,—,—,おびやかすおどす ,—,おどかす,—,—,—,—,—,—,—,脅す，脅し，脅し文句 ,一级汉字,胁,xié,-,-,否
0409,カ   ,強  ,キョウ ,ゴウ ,—,—,つよい,つよまる ,つよめる ,しいる,—,—,—,—,—,—,強弱，強要，勉強,一级汉字,强,qiáng,qiǎng,jiàng,否
0410,カ   ,教,キョウ ,—,—,—,おしえる ,おそわる,—,—,—,—,—,—,—,—,教育，教訓，宗教 ,一级汉字,教,jiào,jiāo,-,是
0411,カ   ,郷 （鄕） ,キョウ ,ゴウ ,—,—,—,—,—,—,—,—,—,—,—,—,郷里，郷土，異郷 ,一级汉字,乡,xiāng,-,-,否
0412,カ   ,境 ,キョウ ,ケイ ,—,—,さかい,—,—,—,—,—,—,—,—,—,境界，境地，逆境,一级汉字,境,jìng,-,-,是
0413,カ   ,橋  ,キョウ ,—,—,—,はし,—,—,—,—,—,—,—,—,—,橋脚，鉄橋，歩道橋 ,一级汉字,桥,qiáo,-,-,否
0414,カ   ,矯,キョウ ,—,—,—,ためる ,—,—,—,—,—,—,—,—,—,矯正，奇矯，矯める,一级汉字,矫,jiǎo,jiáo,-,否
0415,カ   ,鏡,キョウ ,—,—,—,かがみ,—,—,—,—,—,—,—,—,—,鏡台，望遠鏡，反射鏡,一级汉字,镜,jìng,-,-,否
0416,カ   ,競  ,キョウ ,ケイ,—,—,きそう ,せる ,—,—,—,—,—,—,—,—,競争，競技，競泳,一级汉字,竞,jìng,-,-,否
0417,カ   ,響 （響）,キョウ ,—,—,—,ひびく ,—,—,—,—,—,—,—,—,—,音響，影響，交響楽,一级汉字,响,xiǎng,-,-,否
0418,カ   ,驚  ,キョウ ,—,—,—,おどろく,おどろかす,—,—,—,—,—,—,—,—,驚異，驚嘆，驚く,一级汉字,惊,jīng,-,-,否
0419,カ   ,仰  ,ギョウ ,コウ ,—,—,あおぐ ,おおせ ,—,—,—,—,—,—,—,—,仰視，仰天，仰角,一级汉字,仰,yǎng,áng,-,是
0420,カ   ,暁 （曉）,ギョウ ,—,—,—,あかつき ,—,—,—,—,—,—,—,—,—,暁天，今暁，通暁 ,一级汉字,晓,xiǎo,-,-,否
0421,カ   ,業,ギョウ ,ゴウ ,—,—,わざ ,—,—,—,—,—,—,—,—,—,業績，職業，卒業,一级汉字,业,yè,-,-,否
0422,カ   ,凝,ギョウ ,—,—,—,こる,こらす ,—,—,—,—,—,—,—,—,凝固，凝結，凝視,一级汉字,凝,níng,-,-,是
0423,カ   ,曲,キョク ,—,—,—,まがる ,まげる ,—,—,—,—,—,—,—,—,曲線，曲面，名曲 ,一级汉字,曲,qū,qǔ,-,是
0424,カ   ,局  ,キョク ,—,—,—,—,—,—,—,—,—,—,—,—,—,局部，時局，結局,一级汉字,局,jú,-,-,是
0425,カ   ,極 ,キョク ,ゴク ,—,—,きわめる ,きわまる ,きわみ,—,—,—,—,—,—,—,極限，終極，積極的,一级汉字,极,jí,-,-,否
0426,カ   ,玉 ,ギョク,—,—,—,たま,—,—,—,—,—,—,—,—,—,玉座，玉石，宝玉 ,一级汉字,玉,yù,-,-,是
0427,カ   ,巾 ,キン,—,—,—,—,—,—,—,—,—,—,—,—,—,頭巾，雑巾,一级汉字,巾,jīn,-,-,是
0428,カ   ,斤,キン,—,—,—,—,—,—,—,—,—,—,—,—,—,斤量,一级汉字,斤,jīn,-,-,是
0429,カ   ,均 ,キン,—,—,—,—,—,—,—,—,—,—,—,—,—,均等，均一，平均,一级汉字,均,jūn,-,-,是
0430,カ   ,近,キン,—,—,—,ちかい,—,—,—,—,—,—,—,—,—,近所，近代，接近,一级汉字,近,jìn,-,-,是
0431,カ   ,金  ,キン,コン ,—,—,かね,かな,—,—,—,—,—,—,—,—,金属，金銭，純金,一级汉字,金,jīn,-,-,是
0432,カ   ,菌,キン,—,—,—,—,—,—,—,—,—,—,—,—,—,細菌，殺菌，保菌者 ,一级汉字,菌,jūn,jùn,-,是
0433,カ   ,勤 （勤）,キン,ゴン ,—,—,つとめる,つとまる,—,—,—,—,—,—,—,—,勤務，勤勉，出勤,一级汉字,勤,qín,-,-,是
0434,カ   ,琴 ,キン,—,—,—,こと,—,—,—,—,—,—,—,—,—,琴線，木琴，手風琴 ,一级汉字,琴,qín,-,-,是
0435,カ   ,筋,キン,—,—,—,すじ,—,—,—,—,—,—,—,—,—,筋肉，筋骨，鉄筋,一级汉字,筋,jīn,-,-,是
0436,カ   ,僅,キン,—,—,—,わずか ,—,—,—,—,—,—,—,—,—,僅差，僅かだ,一级汉字,仅,jǐn,jìn,-,否
0437,カ   ,禁 ,キン,—,—,—,—,—,—,—,—,—,—,—,—,—,禁止，禁煙，厳禁 ,一级汉字,禁,jīn,jìn,-,是
0438,カ   ,緊,キン,—,—,—,—,—,—,—,—,—,—,—,—,—,緊張，緊密，緊急 ,一级汉字,紧,jǐn,-,-,否
0439,カ   ,錦,キン,—,—,—,にしき ,—,—,—,—,—,—,—,—,—,錦秋，錦絵,一级汉字,锦,jǐn,-,-,否
0440,カ   ,謹 （謹）,キン,—,—,—,つつしむ ,—,—,—,—,—,—,—,—,—,謹慎，謹賀，謹呈 ,一级汉字,谨,jǐn,-,-,否
0441,カ   ,襟,キン,—,—,—,えり ,—,—,—,—,—,—,—,—,—,襟度，開襟，胸襟 ,一级汉字,襟,jīn,-,-,是
0442,カ   ,吟  ,ギン,—,—,—,—,—,—,—,—,—,—,—,—,—,吟味，詩吟，苦吟 ,一级汉字,吟,yín,-,-,是
0443,カ   ,銀  ,ギン,—,—,—,—,—,—,—,—,—,—,—,—,—,銀貨，銀行，水銀 ,一级汉字,银,yín,-,-,否
0444,カ   ,区 （區） ク,ク,—,—,—,—,—,—,—,—,—,—,—,—,—,区別，区々，地区 ,一级汉字,区,qū,ōu,-,是
0445,カ   ,句,ク,—,—,—,—,—,—,—,—,—,—,—,—,—,句集，字句，節句 ,一级汉字,句,jù,gōu,-,是
0446,カ   ,苦,ク,—,—,—,くるしい,くるしむ ,くるしめるにがい,—,にがる,—,—,—,—,—,苦心，苦労，辛苦,一级汉字,苦,kǔ,-,-,是
0447,カ   ,駆 （驅）,ク,—,—,—,かける ,かる,—,—,—,—,—,—,—,—,駆使，駆逐，先駆,一级汉字,驱,qū,-,-,否
0448,カ   ,具,グ,—,—,—,—,—,—,—,—,—,—,—,—,—,具体的，具備，道具,一级汉字,具,jù,-,-,否
0449,カ   ,惧  ,グ,—,—,—,—,—,—,—,—,—,—,—,—,—,危惧,一级汉字,惧,jù,-,-,是
0450,カ   ,愚,グ,—,—,—,おろか,—,—,—,—,—,—,—,—,—,愚問，愚鈍，暗愚 ,一级汉字,愚,yú,-,-,是
0451,カ   ,空 ,クウ,—,—,—,そら,あく,あける,から,—,—,—,—,—,—,空想，空港，上空,一级汉字,空,kōng,kòng,kǒng,是
0452,カ   ,偶,グウ ,—,—,—,—,—,—,—,—,—,—,—,—,—,偶然，偶数，配偶者,一级汉字,偶,ǒu,-,-,是
0453,カ   ,遇,グウ ,—,—,—,—,—,—,—,—,—,—,—,—,—,境遇，待遇，遇する ,一级汉字,遇,yù,-,-,是
0454,カ   ,隅,グウ ,—,—,—,すみ,—,—,—,—,—,—,—,—,—,隅，片隅，一隅,一级汉字,隅,yú,-,-,是
0455,カ   ,串 ,—,—,—,—,くし,—,—,—,—,—,—,—,—,—,串刺し，串焼き ,一级汉字,串,chuàn,-,-,是
0456,カ   ,屈,クツ ,—,—,—,—,—,—,—,—,—,—,—,—,—,屈辱，屈伸，不屈，理屈,一级汉字,屈,qū,-,-,是
0457,カ   ,掘,クツ ,—,—,—,ほる,—,—,—,—,—,—,—,—,—,掘削，発掘，採掘 ,一级汉字,掘,jué,-,-,是
0458,カ   ,窟  ,クツ ,—,—,—,—,—,—,—,—,—,—,—,—,—,巣窟，洞窟,一级汉字,窟,kū,-,-,是
0459,カ   ,熊,—,—,—,—,くま,—,—,—,—,—,—,—,—,—,熊,一级汉字,熊,xióng,-,-,是
0460,カ   ,繰,—,—,—,—,くる ,—,—,—,—,—,—,—,—,—,繰る，繰り返す,-,缲,qiāo,sāo,-,否
0461,カ   ,君 ,クン,—,—,—,きみ ,—,—,—,—,—,—,—,—,—,君主，君臨，諸君,一级汉字,君,jūn,-,-,是
0462,カ   ,訓,クン,—,—,—,—,—,—,—,—,—,—,—,—,—,訓練，教訓，音訓,一级汉字,训,xùn,-,-,否
0463,カ   ,勲 （勳）,クン,—,—,—,—,—,—,—,—,—,—,—,—,—,勲功，勲章，殊勲,一级汉字,勋,xūn,-,-,是
0464,ク,薫,クン,—,—,—,かおる,—,—,—,—,—,—,—,—,—,薫香、薫育、薫り、薫陶,二级汉字,薰,xūn,-,-,否
0465,グ,軍,グン,—,—,—,—,—,—,—,—,—,—,—,—,—,援軍、官軍、軍医、軍営,一级汉字,军,jūn,-,-,否
0466,グ,郡,グン,—,—,—,こおり,—,—,—,—,—,—,—,—,—,郡山、郡代、郡部,二级汉字,郡,jùn,-,-,否
0467,グ,群,グン,—,—,—,むれる,むれ,むら,—,—,—,—,—,—,—,魚群、群臣、群衆,一级汉字,群,qún,-,-,否
0468,ケ,兄,ケイ,キョウ,—,—,あに,—,—,—,—,—,—,—,—,—,兄上、兄弟子、兄弟,一级汉字,兄,xiōng,-,-,否
0469,ケ,刑,ケイ,—,—,—,—,—,—,—,—,—,—,—,—,—,求刑、懐刑、寛刑,一级汉字,刑,xíng,-,-,否
0470,ケ,形,ケイ,ギョウ,—,—,かた,かたち,—,—,—,—,—,—,—,—,人形、足形、円形,一级汉字,形,xíng,-,-,否
0471,ケ,系,ケイ,—,—,—,—,—,—,—,—,—,—,—,—,—,家系、系図、系統,一级汉字,系　,xì,-,-,否
0472,ケ,径,ケイ,—,—,—,—,—,—,—,—,—,—,—,—,—,小径、長径、経路,一级汉字,径　,jìng,-,-,否
0473,ケ,茎,ケイ,—,—,—,くき,—,—,—,—,—,—,—,—,—,花茎、芋茎、歯茎,一级汉字,茎　,jìng,-,-,否
0474,ケ,係,ケイ,—,—,—,かかる,かかり,—,—,—,—,—,—,—,—,係員、係わる、係争,,係　,xì,-,-,否
0475,ケ,型,ケイ,—,—,—,かた,—,—,—,—,—,—,—,—,—,朝型、足型、大型,一级汉字,型,xíng,-,-,否
0476,ケ,契,ケイ,—,—,—,ちぎる,—,—,—,—,—,—,—,—,—,契、契機、契合、契約,一级汉字,契　,qì,qiè,xiè,否
0477,ケ,計,ケイ,—,—,—,はかる,はからう,—,—,—,—,—,—,—,—,会計、雨量計、腕時計,一级汉字,计,jì,-,-,否
0478,ケ,恵,ケイ,エ,—,—,めぐむ,—,—,—,—,—,—,—,—,—,恵比寿、恩恵、愛恵会,一级汉字,惠,huì,-,-,否
0479,ケ,啓,ケイ,—,—,—,—,—,—,—,—,—,—,—,—,—,拝啓、啓示、啓蒙,一级汉字,启,qǐ,-,-,否
0480,ケ,掲,ケイ,—,—,—,かかげる,—,—,—,—,—,—,—,—,—,掲げる、掲示、掲出,一级汉字,揭,jiē,-,-,否
0481,ケ,渓,ケイ,—,—,—,たに,—,—,—,—,—,—,—,—,—,朝渓、安渓、岩渓,一级汉字,溪,xi,-,-,否
0482,ケ,経,ケイ,キョウ,キン,—,へる,たつ,おさめる,たていと,—,—,—,—,—,—,経塚、経種、経石,一级汉字,经,jīng,-,-,否
0483,ケ,蛍,ケイ,—,—,—,ほたる,—,—,—,—,—,—,—,—,—,海蛍、蛍雪、蛍光,一级汉字,萤,yíng,-,-,否
0484,ケ,敬,ケイ,—,—,—,うやまう,つつしむ,—,—,—,—,—,—,—,—,愛敬、畏敬、敬意,一级汉字,敬,jìng,-,-,否
0485,ケ,景,ケイ,エイ,—,—,—,—,—,—,—,—,—,—,—,—,景気、遠景、景観,一级汉字,景,jǐng,yǐng,-,否
0486,ケ,軽,ケイ,キン,—,—,かるい,かろやか,—,—,—,—,—,—,—,—,足軽、軽軽しい、軽やか,一级汉字,轻,qīng,-,-,否
0487,ケ,傾,ケイ,—,—,—,かたむく,かたむける,—,—,—,—,—,—,—,—,右傾、傾げる、傾く,一级汉字,倾,qīng,-,-,否
0488,ケ,携,ケイ,—,—,—,たずさえる,たずさわる,—,—,—,—,—,—,—,—,携行、携帯、携える,一级汉字,携,xié,-,-,否
0489,ケ,継,ケイ,—,—,—,つぐ,—,—,—,—,—,—,—,—,—,足継ぎ、跡継ぎ、継起,一级汉字,继,jì,-,-,否
0490,ケ,詣,ケイ,—,—,—,もうでる,まいる,いたる,—,—,—,—,—,—,—,造詣、神詣で、お詣り,二级汉字,诣,yì,-,-,否
0491,ケ,慶,ケイ,キョウ,—,—,よい,よろこぶ,—,—,—,—,—,—,—,—,御慶、慶雲、慶会,一级汉字,庆,qìng,-,-,否
0492,ケ,憬,ケイ,—,—,—,あこがれる,—,—,—,—,—,—,—,—,—,憬れ、憬集、憧憬,二级汉字,憬,jǐng,-,-,否
0493,ケ,稽,ケイ,—,—,—,かんがえる,とどこお（る）,とどめる,—,—,—,—,—,—,—,稽古、滑稽、無稽,一级汉字,稽,jī,qǐ,-,否
0494,ケ,憩,ケイ,—,—,—,いこい,いこう,—,—,—,—,—,—,—,—,憩い、休憩、憩息,二级汉字,憩,qì,-,-,否
0495,ケ,警,ケイ,キョウ,—,—,いましめる,—,—,—,—,—,—,—,—,—,警戒、警告、警官,一级汉字,警,jǐng,-,-,否
0496,ケ,鶏,ケイ,—,—,—,にわとり,とり,—,—,—,—,—,—,—,—,鶏犬不寧、雄鶏、鶏冠,一级汉字,鸡,jī,-,-,否
0497,ゲ,芸,ゲイ,—,—,—,—,—,—,—,—,—,—,—,—,—,芸術、芸能、園芸,一级汉字,艺,yì,-,-,否
0498,ゲ,迎,ゲイ,—,—,—,むかえる,—,—,—,—,—,—,—,—,—,迎合、歓迎、迎える,一级汉字,迎,yíng,-,-,否
0499,ゲ,鯨,ゲイ,—,—,—,くじら,—,—,—,—,—,—,—,—,—,巨鯨、鯨,一级汉字,鲸,jīng,-,-,否
0500,ゲ,隙,ゲキ,—,—,—,すき,—,—,—,—,—,—,—,—,—,間隙、空隙、隙,一级汉字,隙,xì,-,-,否
0501,ゲ,劇,ゲキ,—,—,—,—,—,—,—,—,—,—,—,—,—,演劇、歌劇、京劇,一级汉字,剧,jù,-,-,否
0502,ゲ,撃,ゲキ,—,—,—,うつ,—,—,—,—,—,—,—,—,—,相撃ち、打ち出す・撃ち出す,一级汉字,击,jī,-,-,否
0503,ゲ,激,ゲキ,—,—,—,はげしい,—,—,—,—,—,—,—,—,—,感激、激化、急激,一级汉字,激,jī,-,-,否
0504,ケ,桁,—,—,—,—,けた,—,—,—,—,—,—,—,—,—,井桁、桁山,一级汉字,桁,héng,háng,-,否
0505,ケ,欠,ケツ,—,—,—,かける,かく,あくび,—,—,—,—,—,—,—,欠く、欠け目、欠伸,一级汉字,欠,qiàn,-,-,否
0506,ケ,穴,ケツ,—,—,—,あな,—,—,—,—,—,—,—,—,—,穴埋め、穴痔,一级汉字,穴,xué,-,-,否
0507,ケ,血,ケツ,ケチ,—,—,ち,—,—,—,—,—,—,—,—,—,生き血、血液、壊血病,一级汉字,血,xiě,xuè,-,否
0508,ケ,決,ケツ,—,—,—,—,—,—,—,—,—,—,—,—,—,解決、決まり、既決,一级汉字,决,jué,-,-,否
0509,ケ,結,ケツ,—,—,—,むすぶ,ゆう,ゆわえる,—,—,—,—,—,—,—,縁結び、完結、髪結い,一级汉字,结,jié,jiē,-,否
0510,ケ,傑,ケツ,—,—,—,—,—,—,—,—,—,—,—,—,—,英傑、傑作、怪傑,一级汉字,杰,jié,-,-,否
0511,ケ,潔,ケツ,—,—,—,いさぎよい,—,—,—,—,—,—,—,—,—,潔い、簡潔、潔癖,一级汉字,洁,jié,-,-,否
0512,ゲ,月,ゲツ,ガツ,—,—,つき,—,—,—,—,—,—,—,—,—,閏月、一月、卯月,一级汉字,月,yuè,-,-,否
0513,ケ,犬,ケン,—,—,—,いぬ,—,—,—,—,—,—,—,—,—,愛犬、犬掻き、犬死に,一级汉字,犬,quǎn,-,-,否
0514,ケ,件,ケン,—,—,—,—,—,—,—,—,—,—,—,—,—,悪条件、事件、件数,一级汉字,件,jiàn,-,-,否
0515,ケ,見,ケン,—,—,—,みる,みえる,まみえる,あらわす,—,—,—,—,—,—,異見、味見、一見,一级汉字,见,jiàn,xiàn,-,否
0516,ケ,券,ケン,—,—,—,—,—,—,—,—,—,—,—,—,—,株券、債券、証券,一级汉字,券,quàn,xuàn,-,否
0517,ケ,肩,ケン,—,—,—,かた,—,—,—,—,—,—,—,—,—,肩上げ、肩衣、肩息,一级汉字,肩,jiān,-,-,否
0518,ケ,建,ケン,コン,—,—,たてる,たつ,—,—,—,—,—,—,—,—,建軍、建学、建言,一级汉字,建,jiàn,-,-,否
0519,ケ,研,ケン,—,—,—,とぐ,—,—,—,—,—,—,—,—,—,研学、研究、研ぐ,一级汉字,研,yán,yàn,-,否
0520,ケ,県,ケン,—,—,—,あがた,—,—,—,—,—,—,—,—,—,近県、県勢、県下,一级汉字,县,xiàn,xuán,-,否
0521,ケ,倹,ケン,—,—,—,つづまやか,—,—,—,—,—,—,—,—,—,勤倹、節倹、節倹,一级汉字,俭,jiǎn,-,-,否
0522,ケ,兼,ケン,—,—,—,か-ねる,—,—,—,—,—,—,—,—,—,兼ね合い、気兼ね、兼修,一级汉字,兼,jiān,-,-,否
0523,ケ,剣,ケン,—,—,—,つるぎ,—,—,—,—,—,—,—,—,—,剣客、懐剣、剣劇,一级汉字,剑,jiàn,-,-,否
0524,ケ,拳,ケン,—,—,—,こぶし,—,—,—,—,—,—,—,—,—,空拳、拳固、握り拳,一级汉字,拳,quán,-,-,否
0525,ケ,軒,ケン,—,—,—,のき,—,—,—,—,—,—,—,—,—,軒下、一軒家、軒丈,一级汉字,轩,xuān,-,-,否
0526,ケ,健,ケン,—,—,—,すこやか,—,—,—,—,—,—,—,—,—,健康、健気、穏健,一级汉字,健,jiàn,-,-,否
0527,ケ,険,ケン,—,—,—,けわしい,—,—,—,—,—,—,—,—,—,陰険、危険、険しい,一级汉字,险,xiǎn,-,-,否
0528,ケ,圏,ケン,—,—,—,—,—,—,—,—,—,—,—,—,—,気圏、圏外、対流圏,一级汉字,圈,quān,juàn,juān,否
0529,ケ,堅,ケン,—,—,—,かたい,—,—,—,—,—,—,—,—,—,堅い、堅気、口堅い,一级汉字,坚,jiān,-,-,否
0530,ケ,検,ケン,—,—,—,—,—,—,—,—,—,—,—,—,—,検討、検眼、検案,一级汉字,检,jiǎn,-,-,否
0531,ケ,嫌,ケン,ゲン,—,—,きらう,いや,—,—,—,—,—,—,—,—,嫌う、嫌悪、機嫌,一级汉字,嫌,xián,-,-,否
0532,ケ,献,ケン,コン,—,—,—,—,—,—,—,—,—,—,—,—,献立、献血、九献,一级汉字,献,xiàn,-,-,否
0533,ケ,絹,ケン,—,—,—,きぬ,—,—,—,—,—,—,—,—,—,生絹、絹針、絹織物,一级汉字,绢,juàn,-,-,否
0534,ケ,遣,ケン,—,—,—,つかう,つかわす,—,—,—,—,—,—,—,—,息遣い、押し遣る、鬼遣らい,一级汉字,遣,qiǎn,-,-,否
0535,ケ,権,ケン,ゴン,—,—,—,—,—,—,—,—,—,—,—,—,権威、強権的、王権,一级汉字,权,quán,-,-,否
0536,ケ,憲,ケン,—,—,—,—,—,—,—,—,—,—,—,—,—,憲法、憲矩、憲官,一级汉字,宪,xiàn,-,-,否
0537,ケ,賢,ケン,—,—,—,かしこい,—,—,—,—,—,—,—,—,—,遺賢、賢い、賢者,一级汉字,贤,xián,-,-,否
0538,ケ,謙,ケン,—,—,—,—,—,—,—,—,—,—,—,—,—,謙虚、恭謙、謙譲,一级汉字,谦,qiān,-,-,否
0539,ケ,鍵,ケン,—,—,—,かぎ,—,—,—,—,—,—,—,—,—,鍵、鍵っ子、扃鍵,一级汉字,键,jiàn,-,-,否
0540,ケ,繭,ケン,—,—,—,まゆ,—,—,—,—,—,—,—,—,—,乾繭,三级汉字,趼,jiǎn,-,-,否
0541,ケ,顕,ケン,—,—,—,—,—,—,—,—,—,—,—,—,—,顕す、顕現、顕在,一级汉字,显,xiǎn,-,-,否
0542,ケ,験,ケン,ゲン,—,—,—,—,—,—,—,—,—,—,—,—,応験、経験、試験,一级汉字,验,yàn,-,-,否
0543,ケ,懸,ケン,—,—,—,かける,かかる,—,—,—,—,—,—,—,—,命懸け、懸巣、足掛かり・足懸かり・足掛り・足懸り,一级汉字,悬,xuán,-,-,否
0544,ゲ,元,ゲン,ガン,—,—,もと,—,—,—,—,—,—,—,—,—,足元、網元、織元,一级汉字,元,yuán,-,-,否
0545,ゲ,幻,ゲン,—,—,—,まぼろし,—,—,—,—,—,—,—,—,—,幻影、幻覚、夢幻,一级汉字,幻,huàn,-,-,否
0546,ゲ,玄,ゲン,—,—,—,—,—,—,—,—,—,—,—,—,—,玄関、玄室、幽玄,一级汉字,玄,xuán,-,-,否
0547,ゲ,言,ゲン,ゴン,—,—,いう,こと,—,—,—,—,—,—,—,—,悪言、徒言、言葉,一级汉字,言,yán,-,-,否
0548,ゲ,弦,ゲン,—,—,—,つる,—,—,—,—,—,—,—,—,—,弦歌、弦月、下弦,一级汉字,弦,xián,-,-,否
0549,ゲ,限,ゲン,—,—,—,かぎる,—,—,—,—,—,—,—,—,—,限る、下限、極限,一级汉字,限,xiàn,-,-,否
